cust_id,pred_prob
6136,0.009
6137,0.024
6138,0.016
6139,0.015
6140,0.007
6141,0.073
6142,0.006
6143,0.01
6144,0.209
6145,0.007
6146,0.033
6147,0.001
6148,0.042
6149,0.005
6150,0.006
6151,0.067
6152,0.012
6153,0.012
6154,0.011
6155,0.031
6156,0.079
6157,0.128
6158,0.11
6159,0.082
6160,0.016
6161,0.018
6162,0.005
6163,0.02
6164,0.006
6165,0.088
6166,0.017
6167,0.007
6168,0.014
6169,0.081
6170,0.003
6171,0.039
6172,0.034
6173,0.006
6174,0.019
6175,0.009
6176,0.015
6177,0.043
6178,0.02
6179,0.023
6180,0.008
6181,0.003
6182,0.025
6183,0.005
6184,0.031
6185,0.014
6186,0.011
6187,0.018
6188,0.042
6189,0.007
6190,0.082
6191,0.028
6192,0.021
6193,0.126
6194,0.021
6195,0.033
6196,0.089
6197,0.144
6198,0.019
6199,0.082
6200,0.052
6201,0.002
6202,0.003
6203,0.034
6204,0.023
6205,0.003
6206,0.002
6207,0.039
6208,0.054
6209,0.011
6210,0.004
6211,0.059
6212,0.006
6213,0.03
6214,0.002
6215,0.004
6216,0.032
6217,0.025
6218,0.036
6219,0.004
6220,0.046
6221,0.031
6222,0.001
6223,0.141
6224,0.026
6225,0.086
6226,0.003
6227,0.002
6228,0.045
6229,0.039
6230,0.012
6231,0.003
6232,0.013
6233,0.001
6234,0.06
6235,0.015
6236,0.033
6237,0.044
6238,0.042
6239,0.007
6240,0.022
6241,0.001
6242,0.124
6243,0.006
6244,0.01
6245,0.147
6246,0.037
6247,0.016
6248,0.097
6249,0.034
6250,0.005
6251,0.03
6252,0.009
6253,0.022
6254,0.015
6255,0.003
6256,0.005
6257,0.012
6258,0.054
6259,0.007
6260,0.016
6261,0.053
6262,0.006
6263,0.017
6264,0.003
6265,0.013
6266,0.028
6267,0.311
6268,0.002
6269,0.003
6270,0.017
6271,0.005
6272,0.083
6273,0.041
6274,0.002
6275,0.014
6276,0.024
6277,0.025
6278,0.006
6279,0.009
6280,0.003
6281,0.014
6282,0.015
6283,0.031
6284,0.102
6285,0.068
6286,0.035
6287,0.002
6288,0.007
6289,0.036
6290,0.026
6291,0.012
6292,0.068
6293,0.055
6294,0.017
6295,0.008
6296,0.028
6297,0.12
6298,0.016
6299,0.014
6300,0.045
6301,0.004
6302,0.119
6303,0.006
6304,0.037
6305,0.008
6306,0.004
6307,0.04
6308,0.034
6309,0.143
6310,0.038
6311,0.022
6312,0.038
6313,0.056
6314,0.004
6315,0.043
6316,0.004
6317,0.034
6318,0.027
6319,0.018
6320,0.003
6321,0.026
6322,0.005
6323,0.004
6324,0.007
6325,0.001
6326,0.083
6327,0.014
6328,0.016
6329,0.013
6330,0.036
6331,0.002
6332,0.006
6333,0.018
6334,0.019
6335,0.027
6336,0.047
6337,0.015
6338,0.077
6339,0.015
6340,0.006
6341,0.006
6342,0.005
6343,0.003
6344,0.001
6345,0.072
6346,0.126
6347,0.016
6348,0.002
6349,0.116
6350,0.078
6351,0.01
6352,0.012
6353,0.005
6354,0.001
6355,0.009
6356,0.013
6357,0.001
6358,0.048
6359,0.092
6360,0.048
6361,0.062
6362,0.003
6363,0.007
6364,0.02
6365,0.038
6366,0.009
6367,0.058
6368,0.13
6369,0.003
6370,0.066
6371,0.006
6372,0.002
6373,0.017
6374,0.003
6375,0.054
6376,0.01
6377,0.078
6378,0.066
6379,0.003
6380,0.004
6381,0.017
6382,0.019
6383,0.024
6384,0.011
6385,0.02
6386,0.008
6387,0.0
6388,0.011
6389,0.033
6390,0.029
6391,0.003
6392,0.038
6393,0.077
6394,0.005
6395,0.013
6396,0.002
6397,0.028
6398,0.011
6399,0.038
6400,0.01
6401,0.042
6402,0.009
6403,0.088
6404,0.011
6405,0.035
6406,0.01
6407,0.011
6408,0.076
6409,0.002
6410,0.014
6411,0.019
6412,0.005
6413,0.064
6414,0.052
6415,0.016
6416,0.001
6417,0.029
6418,0.027
6419,0.035
6420,0.085
6421,0.047
6422,0.024
6423,0.016
6424,0.038
6425,0.008
6426,0.017
6427,0.02
6428,0.02
6429,0.01
6430,0.047
6431,0.019
6432,0.005
6433,0.022
6434,0.058
6435,0.008
6436,0.009
6437,0.031
6438,0.063
6439,0.001
6440,0.03
6441,0.015
6442,0.051
6443,0.025
6444,0.059
6445,0.005
6446,0.027
6447,0.01
6448,0.014
6449,0.02
6450,0.053
6451,0.025
6452,0.036
6453,0.016
6454,0.01
6455,0.077
6456,0.029
6457,0.979
6458,0.054
6459,0.019
6460,0.009
6461,0.008
6462,0.013
6463,0.001
6464,0.003
6465,0.033
6466,0.086
6467,0.002
6468,0.042
6469,0.043
6470,0.006
6471,0.01
6472,0.032
6473,0.067
6474,0.02
6475,0.023
6476,0.065
6477,0.006
6478,0.04
6479,0.033
6480,0.01
6481,0.005
6482,0.193
6483,0.004
6484,0.029
6485,0.008
6486,0.014
6487,0.002
6488,0.015
6489,0.003
6490,0.043
6491,0.098
6492,0.005
6493,0.081
6494,0.027
6495,0.006
6496,0.006
6497,0.007
6498,0.031
6499,0.02
6500,0.003
6501,0.055
6502,0.118
6503,0.002
6504,0.002
6505,0.011
6506,0.022
6507,0.004
6508,0.015
6509,0.022
6510,0.002
6511,0.003
6512,0.01
6513,0.007
6514,0.12
6515,0.004
6516,0.044
6517,0.003
6518,0.041
6519,0.039
6520,0.043
6521,0.005
6522,0.013
6523,0.006
6524,0.007
6525,0.01
6526,0.001
6527,0.017
6528,0.027
6529,0.019
6530,0.035
6531,0.009
6532,0.033
6533,0.07
6534,0.052
6535,0.171
6536,0.062
6537,0.017
6538,0.03
6539,0.071
6540,0.049
6541,0.019
6542,0.003
6543,0.017
6544,0.074
6545,0.015
6546,0.004
6547,0.002
6548,0.01
6549,0.029
6550,0.062
6551,0.008
6552,0.146
6553,0.024
6554,0.054
6555,0.013
6556,0.006
6557,0.0
6558,0.021
6559,0.002
6560,0.007
6561,0.011
6562,0.001
6563,0.001
6564,0.009
6565,0.004
6566,0.075
6567,0.035
6568,0.013
6569,0.004
6570,0.01
6571,0.009
6572,0.299
6573,0.012
6574,0.027
6575,0.006
6576,0.002
6577,0.011
6578,0.018
6579,0.008
6580,0.004
6581,0.017
6582,0.005
6583,0.055
6584,0.041
6585,0.003
6586,0.039
6587,0.014
6588,0.056
6589,0.009
6590,0.005
6591,0.034
6592,0.037
6593,0.008
6594,0.029
6595,0.011
6596,0.004
6597,0.019
6598,0.016
6599,0.016
6600,0.007
6601,0.046
6602,0.019
6603,0.013
6604,0.059
6605,0.001
6606,0.006
6607,0.008
6608,0.006
6609,0.033
6610,0.068
6611,0.013
6612,0.025
6613,0.004
6614,0.013
6615,0.016
6616,0.023
6617,0.008
6618,0.022
6619,0.006
6620,0.002
6621,0.023
6622,0.024
6623,0.019
6624,0.005
6625,0.02
6626,0.015
6627,0.002
6628,0.003
6629,0.01
6630,0.01
6631,0.004
6632,0.056
6633,0.041
6634,0.07
6635,0.014
6636,0.009
6637,0.006
6638,0.001
6639,0.036
6640,0.011
6641,0.003
6642,0.003
6643,0.019
6644,0.029
6645,0.014
6646,0.071
6647,0.134
6648,0.028
6649,0.041
6650,0.029
6651,0.088
6652,0.128
6653,0.009
6654,0.0
6655,0.019
6656,0.01
6657,0.004
6658,0.017
6659,0.01
6660,0.033
6661,0.001
6662,0.044
6663,0.066
6664,0.011
6665,0.004
6666,0.068
6667,0.003
6668,0.025
6669,0.127
6670,0.028
6671,0.032
6672,0.104
6673,0.099
6674,0.0
6675,0.03
6676,0.002
6677,0.011
6678,0.057
6679,0.024
6680,0.023
6681,0.008
6682,0.004
6683,0.001
6684,0.003
6685,0.104
6686,0.004
6687,0.043
6688,0.014
6689,0.014
6690,0.006
6691,0.017
6692,0.004
6693,0.003
6694,0.006
6695,0.057
6696,0.03
6697,0.044
6698,0.054
6699,0.044
6700,0.028
6701,0.004
6702,0.09
6703,0.07
6704,0.032
6705,0.005
6706,0.006
6707,0.065
6708,0.005
6709,0.038
6710,0.005
6711,0.027
6712,0.006
6713,0.08
6714,0.083
6715,0.004
6716,0.118
6717,0.058
6718,0.044
6719,0.0
6720,0.081
6721,0.013
6722,0.002
6723,0.002
6724,0.084
6725,0.015
6726,0.003
6727,0.015
6728,0.006
6729,0.017
6730,0.015
6731,0.014
6732,0.0
6733,0.064
6734,0.062
6735,0.001
6736,0.004
6737,0.125
6738,0.022
6739,0.011
6740,0.011
6741,0.006
6742,0.024
6743,0.105
6744,0.002
6745,0.035
6746,0.042
6747,0.006
6748,0.05
6749,0.011
6750,0.106
6751,0.011
6752,0.006
6753,0.002
6754,0.067
6755,0.055
6756,0.032
6757,0.065
6758,0.002
6759,0.046
6760,0.025
6761,0.033
6762,0.021
6763,0.001
6764,0.008
6765,0.018
6766,0.006
6767,0.049
6768,0.035
6769,0.117
6770,0.015
6771,0.022
6772,0.061
6773,0.001
6774,0.038
6775,0.003
6776,0.026
6777,0.039
6778,0.052
6779,0.012
6780,0.072
6781,0.034
6782,0.002
6783,0.0
6784,0.025
6785,0.068
6786,0.044
6787,0.006
6788,0.075
6789,0.051
6790,0.002
6791,0.032
6792,0.004
6793,0.008
6794,0.022
6795,0.044
6796,0.04
6797,0.04
6798,0.008
6799,0.009
6800,0.007
6801,0.006
6802,0.018
6803,0.002
6804,0.04
6805,0.015
6806,0.011
6807,0.001
6808,0.026
6809,0.016
6810,0.075
6811,0.032
6812,0.069
6813,0.003
6814,0.011
6815,0.051
6816,0.011
6817,0.029
6818,0.003
6819,0.056
6820,0.094
6821,0.033
6822,0.08
6823,0.02
6824,0.01
6825,0.048
6826,0.045
6827,0.028
6828,0.017
6829,0.011
6830,0.015
6831,0.063
6832,0.046
6833,0.016
6834,0.036
6835,0.034
6836,0.026
6837,0.015
6838,0.025
6839,0.002
6840,0.04
6841,0.001
6842,0.018
6843,0.003
6844,0.01
6845,0.006
6846,0.039
6847,0.03
6848,0.014
6849,0.013
6850,0.005
6851,0.062
6852,0.023
6853,0.003
6854,0.003
6855,0.003
6856,0.033
6857,0.062
6858,0.015
6859,0.053
6860,0.223
6861,0.026
6862,0.006
6863,0.003
6864,0.054
6865,0.041
6866,0.011
6867,0.01
6868,0.035
6869,0.017
6870,0.043
6871,0.005
6872,0.024
6873,0.003
6874,0.043
6875,0.034
6876,0.006
6877,0.016
6878,0.011
6879,0.055
6880,0.004
6881,0.034
6882,0.071
6883,0.003
6884,0.067
6885,0.002
6886,0.038
6887,0.052
6888,0.036
6889,0.005
6890,0.003
6891,0.027
6892,0.042
6893,0.003
6894,0.012
6895,0.004
6896,0.05
6897,0.972
6898,0.003
6899,0.029
6900,0.056
6901,0.005
6902,0.019
6903,0.011
6904,0.03
6905,0.018
6906,0.114
6907,0.029
6908,0.004
6909,0.058
6910,0.045
6911,0.023
6912,0.021
6913,0.093
6914,0.075
6915,0.035
6916,0.002
6917,0.01
6918,0.067
6919,0.084
6920,0.005
6921,0.11
6922,0.014
6923,0.072
6924,0.004
6925,0.261
6926,0.044
6927,0.004
6928,0.006
6929,0.002
6930,0.004
6931,0.002
6932,0.045
6933,0.018
6934,0.063
6935,0.064
6936,0.051
6937,0.047
6938,0.008
6939,0.071
6940,0.029
6941,0.033
6942,0.049
6943,0.035
6944,0.002
6945,0.004
6946,0.006
6947,0.003
6948,0.004
6949,0.033
6950,0.034
6951,0.081
6952,0.009
6953,0.004
6954,0.005
6955,0.091
6956,0.025
6957,0.006
6958,0.071
6959,0.06
6960,0.003
6961,0.035
6962,0.011
6963,0.015
6964,0.012
6965,0.01
6966,0.008
6967,0.132
6968,0.023
6969,0.066
6970,0.06
6971,0.025
6972,0.021
6973,0.01
6974,0.003
6975,0.015
6976,0.101
6977,0.028
6978,0.001
6979,0.048
6980,0.011
6981,0.021
6982,0.029
6983,0.027
6984,0.119
6985,0.01
6986,0.083
6987,0.005
6988,0.011
6989,0.009
6990,0.005
6991,0.051
6992,0.002
6993,0.007
6994,0.029
6995,0.045
6996,0.013
6997,0.024
6998,0.039
6999,0.044
7000,0.013
7001,0.104
7002,0.061
7003,0.019
7004,0.041
7005,0.004
7006,0.002
7007,0.01
7008,0.017
7009,0.03
7010,0.004
7011,0.002
7012,0.035
7013,0.004
7014,0.05
7015,0.002
7016,0.052
7017,0.006
7018,0.023
7019,0.017
7020,0.12
7021,0.006
7022,0.231
7023,0.02
7024,0.076
7025,0.001
7026,0.001
7027,0.069
7028,0.004
7029,0.006
7030,0.026
7031,0.011
7032,0.061
7033,0.059
7034,0.003
7035,0.024
7036,0.0
7037,0.039
7038,0.013
7039,0.016
7040,0.042
7041,0.02
7042,0.004
7043,0.016
7044,0.016
7045,0.001
7046,0.088
7047,0.043
7048,0.028
7049,0.03
7050,0.117
7051,0.06
7052,0.006
7053,0.003
7054,0.063
7055,0.02
7056,0.123
7057,0.007
7058,0.007
7059,0.0
7060,0.032
7061,0.014
7062,0.007
7063,0.014
7064,0.031
7065,0.071
7066,0.007
7067,0.028
7068,0.039
7069,0.013
7070,0.011
7071,0.052
7072,0.049
7073,0.003
7074,0.006
7075,0.023
7076,0.003
7077,0.105
7078,0.003
7079,0.003
7080,0.032
7081,0.056
7082,0.004
7083,0.029
7084,0.027
7085,0.062
7086,0.003
7087,0.03
7088,0.035
7089,0.002
7090,0.007
7091,0.002
7092,0.035
7093,0.007
7094,0.028
7095,0.045
7096,0.011
7097,0.007
7098,0.002
7099,0.005
7100,0.022
7101,0.006
7102,0.02
7103,0.014
7104,0.058
7105,0.01
7106,0.016
7107,0.044
7108,0.004
7109,0.055
7110,0.004
7111,0.035
7112,0.027
7113,0.03
7114,0.056
7115,0.057
7116,0.026
7117,0.002
7118,0.029
7119,0.052
7120,0.012
7121,0.037
7122,0.025
7123,0.015
7124,0.008
7125,0.003
7126,0.006
7127,0.048
7128,0.041
7129,0.002
7130,0.068
7131,0.143
7132,0.005
7133,0.002
7134,0.075
7135,0.08
7136,0.004
7137,0.014
7138,0.011
7139,0.004
7140,0.031
7141,0.004
7142,0.013
7143,0.008
7144,0.013
7145,0.073
7146,0.005
7147,0.028
7148,0.063
7149,0.019
7150,0.019
7151,0.006
7152,0.013
7153,0.021
7154,0.0
7155,0.005
7156,0.033
7157,0.02
7158,0.034
7159,0.002
7160,0.016
7161,0.013
7162,0.001
7163,0.067
7164,0.058
7165,0.006
7166,0.014
7167,0.043
7168,0.013
7169,0.077
7170,0.055
7171,0.018
7172,0.032
7173,0.015
7174,0.044
7175,0.042
7176,0.031
7177,0.025
7178,0.004
7179,0.415
7180,0.049
7181,0.02
7182,0.01
7183,0.055
7184,0.001
7185,0.001
7186,0.025
7187,0.037
7188,0.041
7189,0.002
7190,0.007
7191,0.093
7192,0.039
7193,0.075
7194,0.057
7195,0.001
7196,0.059
7197,0.045
7198,0.017
7199,0.044
7200,0.019
7201,0.054
7202,0.134
7203,0.015
7204,0.006
7205,0.095
7206,0.077
7207,0.012
7208,0.038
7209,0.03
7210,0.015
7211,0.045
7212,0.016
7213,0.086
7214,0.007
7215,0.024
7216,0.003
7217,0.059
7218,0.106
7219,0.009
7220,0.034
7221,0.064
7222,0.048
7223,0.035
7224,0.034
7225,0.003
7226,0.062
7227,0.125
7228,0.048
7229,0.068
7230,0.038
7231,0.005
7232,0.011
7233,0.076
7234,0.002
7235,0.081
7236,0.002
7237,0.009
7238,0.002
7239,0.011
7240,0.017
7241,0.042
7242,0.013
7243,0.003
7244,0.013
7245,0.018
7246,0.049
7247,0.018
7248,0.003
7249,0.002
7250,0.24
7251,0.002
7252,0.004
7253,0.031
7254,0.043
7255,0.027
7256,0.004
7257,0.001
7258,0.01
7259,0.011
7260,0.003
7261,0.002
7262,0.001
7263,0.03
7264,0.054
7265,0.035
7266,0.019
7267,0.099
7268,0.005
7269,0.002
7270,0.004
7271,0.107
7272,0.023
7273,0.135
7274,0.044
7275,0.068
7276,0.021
7277,0.022
7278,0.055
7279,0.052
7280,0.076
7281,0.051
7282,0.007
7283,0.111
7284,0.008
7285,0.03
7286,0.006
7287,0.027
7288,0.001
7289,0.001
7290,0.02
7291,0.006
7292,0.125
7293,0.007
7294,0.258
7295,0.061
7296,0.04
7297,0.009
7298,0.04
7299,0.001
7300,0.002
7301,0.004
7302,0.006
7303,0.004
7304,0.031
7305,0.003
7306,0.028
7307,0.008
7308,0.068
7309,0.003
7310,0.009
7311,0.003
7312,0.005
7313,0.109
7314,0.02
7315,0.02
7316,0.047
7317,0.002
7318,0.024
7319,0.03
7320,0.018
7321,0.032
7322,0.076
7323,0.022
7324,0.025
7325,0.02
7326,0.012
7327,0.001
7328,0.034
7329,0.005
7330,0.056
7331,0.016
7332,0.006
7333,0.007
7334,0.007
7335,0.006
7336,0.001
7337,0.021
7338,0.04
7339,0.036
7340,0.003
7341,0.025
7342,0.015
7343,0.005
7344,0.023
7345,0.035
7346,0.002
7347,0.005
7348,0.006
7349,0.067
7350,0.007
7351,0.001
7352,0.001
7353,0.026
7354,0.017
7355,0.006
7356,0.027
7357,0.039
7358,0.0
7359,0.008
7360,0.004
7361,0.016
7362,0.034
7363,0.001
7364,0.002
7365,0.004
7366,0.005
7367,0.03
7368,0.042
7369,0.031
7370,0.001
7371,0.01
7372,0.012
7373,0.007
7374,0.017
7375,0.007
7376,0.106
7377,0.004
7378,0.018
7379,0.012
7380,0.102
7381,0.004
7382,0.004
7383,0.028
7384,0.006
7385,0.017
7386,0.009
7387,0.001
7388,0.036
7389,0.008
7390,0.147
7391,0.099
7392,0.026
7393,0.108
7394,0.043
7395,0.033
7396,0.009
7397,0.035
7398,0.281
7399,0.002
7400,0.002
7401,0.029
7402,0.009
7403,0.01
7404,0.002
7405,0.003
7406,0.084
7407,0.014
7408,0.031
7409,0.017
7410,0.105
7411,0.021
7412,0.011
7413,0.007
7414,0.019
7415,0.007
7416,0.007
7417,0.067
7418,0.008
7419,0.004
7420,0.003
7421,0.01
7422,0.001
7423,0.093
7424,0.003
7425,0.017
7426,0.043
7427,0.005
7428,0.04
7429,0.024
7430,0.026
7431,0.009
7432,0.003
7433,0.002
7434,0.044
7435,0.003
7436,0.009
7437,0.048
7438,0.044
7439,0.054
7440,0.001
7441,0.006
7442,0.001
7443,0.003
7444,0.134
7445,0.01
7446,0.02
7447,0.033
7448,0.018
7449,0.01
7450,0.001
7451,0.03
7452,0.042
7453,0.041
7454,0.006
7455,0.016
7456,0.092
7457,0.02
7458,0.022
7459,0.007
7460,0.015
7461,0.061
7462,0.017
7463,0.015
7464,0.017
7465,0.017
7466,0.033
7467,0.006
7468,0.026
7469,0.125
7470,0.044
7471,0.002
7472,0.073
7473,0.016
7474,0.011
7475,0.037
7476,0.005
7477,0.025
7478,0.011
7479,0.009
7480,0.019
7481,0.003
7482,0.027
7483,0.006
7484,0.0
7485,0.002
7486,0.021
7487,0.014
7488,0.072
7489,0.027
7490,0.005
7491,0.005
7492,0.006
7493,0.008
7494,0.059
7495,0.039
7496,0.007
7497,0.002
7498,0.043
7499,0.006
7500,0.082
7501,0.041
7502,0.047
7503,0.0
7504,0.079
7505,0.024
7506,0.088
7507,0.011
7508,0.021
7509,0.073
7510,0.031
7511,0.015
7512,0.005
7513,0.039
7514,0.056
7515,0.023
7516,0.014
7517,0.016
7518,0.026
7519,0.003
7520,0.006
7521,0.044
7522,0.015
7523,0.022
7524,0.041
7525,0.003
7526,0.083
7527,0.015
7528,0.007
7529,0.006
7530,0.02
7531,0.003
7532,0.035
7533,0.053
7534,0.003
7535,0.083
7536,0.018
7537,0.059
7538,0.02
7539,0.272
7540,0.018
7541,0.007
7542,0.008
7543,0.065
7544,0.012
7545,0.004
7546,0.007
7547,0.041
7548,0.014
7549,0.006
7550,0.058
7551,0.032
7552,0.002
7553,0.127
7554,0.03
7555,0.008
7556,0.005
7557,0.041
7558,0.002
7559,0.049
7560,0.046
7561,0.058
7562,0.024
7563,0.046
7564,0.044
7565,0.01
7566,0.005
7567,0.019
7568,0.003
7569,0.025
7570,0.031
7571,0.011
7572,0.058
7573,0.005
7574,0.001
7575,0.025
7576,0.007
7577,0.091
7578,0.049
7579,0.001
7580,0.004
7581,0.026
7582,0.011
7583,0.018
7584,0.009
7585,0.01
7586,0.004
7587,0.016
7588,0.075
7589,0.008
7590,0.031
7591,0.002
7592,0.026
7593,0.02
7594,0.008
7595,0.029
7596,0.029
7597,0.027
7598,0.032
7599,0.004
7600,0.058
7601,0.019
7602,0.03
7603,0.032
7604,0.079
7605,0.005
7606,0.037
7607,0.015
7608,0.041
7609,0.003
7610,0.031
7611,0.084
7612,0.058
7613,0.052
7614,0.004
7615,0.005
7616,0.004
7617,0.01
7618,0.027
7619,0.006
7620,0.006
7621,0.02
7622,0.002
7623,0.016
7624,0.059
7625,0.011
7626,0.058
7627,0.081
7628,0.048
7629,0.047
7630,0.03
7631,0.007
7632,0.041
7633,0.004
7634,0.001
7635,0.021
7636,0.02
7637,0.08
7638,0.002
7639,0.018
7640,0.002
7641,0.093
7642,0.033
7643,0.029
7644,0.054
7645,0.032
7646,0.017
7647,0.002
7648,0.022
7649,0.015
7650,0.068
7651,0.001
7652,0.034
7653,0.054
7654,0.006
7655,0.004
7656,0.001
7657,0.023
7658,0.006
7659,0.036
7660,0.038
7661,0.039
7662,0.02
7663,0.002
7664,0.003
7665,0.04
7666,0.023
7667,0.003
7668,0.006
7669,0.032
7670,0.017
7671,0.003
7672,0.028
7673,0.02
7674,0.093
7675,0.069
7676,0.011
7677,0.009
7678,0.006
7679,0.025
7680,0.041
7681,0.023
7682,0.007
7683,0.033
7684,0.037
7685,0.062
7686,0.031
7687,0.014
7688,0.022
7689,0.039
7690,0.001
7691,0.034
7692,0.11
7693,0.012
7694,0.093
7695,0.043
7696,0.022
7697,0.001
7698,0.047
7699,0.025
7700,0.034
7701,0.075
7702,0.024
7703,0.003
7704,0.011
7705,0.052
7706,0.04
7707,0.0
7708,0.017
7709,0.001
7710,0.025
7711,0.004
7712,0.051
7713,0.038
7714,0.081
7715,0.015
7716,0.043
7717,0.002
7718,0.003
7719,0.018
7720,0.004
7721,0.014
7722,0.019
7723,0.015
7724,0.01
7725,0.058
7726,0.001
7727,0.003
7728,0.024
7729,0.024
7730,0.019
7731,0.013
7732,0.044
7733,0.009
7734,0.002
7735,0.031
7736,0.022
7737,0.001
7738,0.054
7739,0.002
7740,0.003
7741,0.06
7742,0.043
7743,0.004
7744,0.011
7745,0.052
7746,0.012
7747,0.023
7748,0.06
7749,0.019
7750,0.035
7751,0.037
7752,0.003
7753,0.037
7754,0.069
7755,0.022
7756,0.038
7757,0.002
7758,0.012
7759,0.082
7760,0.002
7761,0.012
7762,0.011
7763,0.023
7764,0.022
7765,0.058
7766,0.006
7767,0.004
7768,0.002
7769,0.005
7770,0.009
7771,0.002
7772,0.04
7773,0.028
7774,0.018
7775,0.049
7776,0.0
7777,0.021
7778,0.01
7779,0.001
7780,0.076
7781,0.018
7782,0.007
7783,0.008
7784,0.002
7785,0.04
7786,0.057
7787,0.005
7788,0.002
7789,0.011
7790,0.048
7791,0.078
7792,0.003
7793,0.016
7794,0.027
7795,0.004
7796,0.017
7797,0.008
7798,0.026
7799,0.006
7800,0.031
7801,0.001
7802,0.003
7803,0.079
7804,0.004
7805,0.073
7806,0.016
7807,0.029
7808,0.05
7809,0.004
7810,0.004
7811,0.048
7812,0.039
7813,0.0
7814,0.093
7815,0.032
7816,0.004
7817,0.056
7818,0.045
7819,0.012
7820,0.0
7821,0.003
7822,0.001
7823,0.018
7824,0.01
7825,0.038
7826,0.029
7827,0.067
7828,0.03
7829,0.025
7830,0.015
7831,0.023
7832,0.007
7833,0.017
7834,0.001
7835,0.004
7836,0.011
7837,0.003
7838,0.004
7839,0.001
7840,0.065
7841,0.036
7842,0.017
7843,0.137
7844,0.009
7845,0.014
7846,0.049
7847,0.003
7848,0.015
7849,0.001
7850,0.004
7851,0.01
7852,0.013
7853,0.007
7854,0.013
7855,0.006
7856,0.018
7857,0.02
7858,0.015
7859,0.056
7860,0.047
7861,0.066
7862,0.152
7863,0.009
7864,0.04
7865,0.012
7866,0.028
7867,0.042
7868,0.015
7869,0.039
7870,0.002
7871,0.007
7872,0.028
7873,0.066
7874,0.014
7875,0.034
7876,0.008
7877,0.001
7878,0.003
7879,0.023
7880,0.018
7881,0.043
7882,0.154
7883,0.035
7884,0.04
7885,0.02
7886,0.01
7887,0.008
7888,0.076
7889,0.001
7890,0.024
7891,0.001
7892,0.022
7893,0.007
7894,0.031
7895,0.034
7896,0.012
7897,0.003
7898,0.034
7899,0.0
7900,0.012
7901,0.003
7902,0.008
7903,0.031
7904,0.047
7905,0.054
7906,0.004
7907,0.055
7908,0.059
7909,0.009
7910,0.005
7911,0.204
7912,0.013
7913,0.049
7914,0.073
7915,0.056
7916,0.106
7917,0.026
7918,0.012
7919,0.008
7920,0.008
7921,0.01
7922,0.032
7923,0.006
7924,0.029
7925,0.005
7926,0.043
7927,0.081
7928,0.018
7929,0.044
7930,0.104
7931,0.013
7932,0.044
7933,0.014
7934,0.061
7935,0.01
7936,0.011
7937,0.003
7938,0.21
7939,0.014
7940,0.079
7941,0.019
7942,0.001
7943,0.001
7944,0.061
7945,0.057
7946,0.078
7947,0.001
7948,0.001
7949,0.021
7950,0.052
7951,0.022
7952,0.061
7953,0.017
7954,0.017
7955,0.026
7956,0.055
7957,0.004
7958,0.062
7959,0.048
7960,0.005
7961,0.009
7962,0.017
7963,0.011
7964,0.032
7965,0.028
7966,0.02
7967,0.01
7968,0.014
7969,0.004
7970,0.022
7971,0.005
7972,0.237
7973,0.081
7974,0.004
7975,0.005
7976,0.075
7977,0.002
7978,0.014
7979,0.001
7980,0.03
7981,0.098
7982,0.007
7983,0.003
7984,0.008
7985,0.001
7986,0.004
7987,0.061
7988,0.001
7989,0.002
7990,0.044
7991,0.002
7992,0.065
7993,0.008
7994,0.003
7995,0.006
7996,0.034
7997,0.079
7998,0.077
7999,0.027
8000,0.032
8001,0.068
8002,0.028
8003,0.037
8004,0.046
8005,0.072
8006,0.008
8007,0.018
8008,0.004
8009,0.006
8010,0.021
8011,0.055
8012,0.003
8013,0.009
8014,0.042
8015,0.006
8016,0.002
8017,0.004
8018,0.029
8019,0.005
8020,0.018
8021,0.104
8022,0.024
8023,0.059
8024,0.002
8025,0.001
8026,0.011
8027,0.076
8028,0.017
8029,0.138
8030,0.009
8031,0.024
8032,0.017
8033,0.022
8034,0.03
8035,0.095
8036,0.006
8037,0.026
8038,0.001
8039,0.025
8040,0.011
8041,0.002
8042,0.184
8043,0.008
8044,0.023
8045,0.036
8046,0.001
8047,0.022
8048,0.01
8049,0.02
8050,0.014
8051,0.018
8052,0.01
8053,0.002
8054,0.029
8055,0.038
8056,0.056
8057,0.098
8058,0.006
8059,0.061
8060,0.047
8061,0.049
8062,0.007
8063,0.01
8064,0.008
8065,0.045
8066,0.087
8067,0.012
8068,0.006
8069,0.04
8070,0.009
8071,0.003
8072,0.05
8073,0.043
8074,0.059
8075,0.015
8076,0.079
8077,0.035
8078,0.027
8079,0.025
8080,0.012
8081,0.005
8082,0.002
8083,0.046
8084,0.017
8085,0.149
8086,0.021
8087,0.036
8088,0.004
8089,0.071
8090,0.02
8091,0.037
8092,0.017
8093,0.005
8094,0.003
8095,0.056
8096,0.01
8097,0.002
8098,0.042
8099,0.048
8100,0.059
8101,0.024
8102,0.07
8103,0.06
8104,0.141
8105,0.026
8106,0.006
8107,0.009
8108,0.006
8109,0.118
8110,0.018
8111,0.052
8112,0.001
8113,0.021
8114,0.003
8115,0.015
8116,0.035
8117,0.069
8118,0.003
8119,0.025
8120,0.07
8121,0.102
8122,0.02
8123,0.001
8124,0.004
8125,0.071
8126,0.006
8127,0.062
8128,0.122
8129,0.041
8130,0.065
8131,0.019
8132,0.057
8133,0.077
